Page	Section_number	Section_name	Order	User	Timestamp	Content
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2012	30	 Eurocentrism 	1	RekishiEJ	20:34, 3 November 2012 (UTC)	" Initial list was far more eurocentric. Now it is more balanced. As for Zoroaster, there is Zoroastrism, which is enough. Meso-american religions are not represented. The pressure of English is subtler thing. Germans, of all people, do not have an article on Electromagnetism. Why? Because the term is unnatural for a German physicist. --93.72.154.102 11:30, 3 November 2012 (UTC)
 So let's replace electromagnetism with Herodutus, as German language does not have equivalent term for eletromagnetism, and Herodutus is the father of Greek historiography.--"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2012	30	 Eurocentrism 	2	Barcelona	08:28, 4 November 2012 (UTC)	 but we are replacing a physics term by an historical figure, it should be a in-science movement--
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2012	30	 Eurocentrism 	3	Nk	18:37, 6 November 2012 (UTC)	 Note that St. Paul is from another continent. :) --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	0	 Inventors, scientists and mathematicians: Brahmagupta, Emmy Noether	0	Lomicmenes	01:53, 3 November 2012 (UTC)	"Brahmagupta introduced zero as a number.
Emmy Noether is probably the most important woman in history of mathematics. Plus she represents modern algebra.

They could replace Michael Faraday who is redundant with James Maxwell in the field of electromagnetism; 

and Fibonacci who is important for Europe as he brings Hindu-Arabic numeration, but not for the rest of the world."
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	0	 Inventors, scientists and mathematicians: Brahmagupta, Emmy Noether	1	Barcelona	08:29, 4 November 2012 (UTC)	" Hilbert, Riemann, Cauchy, Boltzmann, Bohr, Gibbs, Hertz and many others are far ahead in the waiting list.  --93.72.154.102 11:53, 3 November 2012 (UTC)
 we could replace Faraday with another name--"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	0	 Inventors, scientists and mathematicians: Brahmagupta, Emmy Noether	2	Nk	18:44, 6 November 2012 (UTC)	 Fibonacci also should be replaced. His main contribution is translating some books from Arabic to Latin - I would call this eurocentrism ad extremum. --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	0	 Inventors, scientists and mathematicians: Brahmagupta, Emmy Noether	3	Chricho	17:09, 7 November 2012 (UTC)	 You are right regarding Fibonacci. Fourier and Faraday seem inappropriate, too. David Hilbert should be top priority, he masterminded the modern conception of mathematics. --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	0	 Inventors, scientists and mathematicians: Brahmagupta, Emmy Noether	4	Lomicmenes	11:23, 8 November 2012 (UTC)	I agree about Fourier. First I was shocked Hilbert wasn't in the list, but considering there are already Gauss and Euler, Hilbert is just a third big master of mathematics of his time and the three of them are close in time and space. On the other side Brahmagupta would be alone between ancient greeks and arabs (1500 years). Alone in India too. And invented zero wasn't nothing for the modern mathematics. --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	0	 Inventors, scientists and mathematicians: Brahmagupta, Emmy Noether	5	RekishiEJ	17:27, 8 November 2012 (UTC)	Fibonacci and Faraday should not be excluded, and some people regard Fibonacci the most talented Western mathematician in the Middle Ages. O.K., if you want to remove Fibonacci, then let's replace him by David Hilbert. By the way, electromagnetism should be replaced by speed of sound or particle physics (I prefer the latter as it is a vital field), and German language does not have corresponding word for electromagnetism.--
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	0	 Inventors, scientists and mathematicians: Brahmagupta, Emmy Noether	6	Nk	13:52, 15 November 2012 (UTC)	" I suppose that the electromagnetism problem most likely is just another case of mixed interwiki links. I don't believe that one of the 4 fundamental interactions of physics doesn't have a name in German.
 Currently :de:Elektromagnetismus redirects to :de:Elektrodynamik which in turns links to :en:Classical electromagnetism. In the same time :de:Elektrodynamik is discussing not just classical theory but also relativistic effects - it's possible that it has wider meaning than :en:Electrodynamics (redirect to :en:Classical electromagnetism). --"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	0	 Inventors, scientists and mathematicians: Brahmagupta, Emmy Noether	7	Chricho	01:34, 16 June 2013 (UTC)	"Classical electrodynamics (in German and English) include special relativity, Maxwell’s equations are Lorentz covariant, not Galilei invariant. Only in some special cases non relativistic approximations can be applied to electrodynamics. However, the article also covers quantum electrodynamics, thus the correct interwiki link is Electromagnetism. I changed that. --62.143.253.141 00:25, 21 November 2012 (UTC)

 I agree with adding Noether, who is higher in priority than Hilbert or Hertz, comparable to Riemann, Bohr, and Cauchy; Gibbs and Boltzmann are also important.  But the equivalence between symmetries and conservation laws is very deep and essential to 20th c. physics.  Also, Avicenna does not really belong as a scientist -- he's much more of a philosopher.  A better choice for a scientist would be Alhacen, who really was responsible in a certain decisive way for ""reasoning from experiment.""
 Huh? Noether should be higher in priority than David Hilbert? David Hilbert was certainly much more influential. Hilbert developed fundamental aspects of the theory of ideals (later Noether worked in this area, too). He was probably the most influential formalist, and formalism significantly influenced all areas of mathematics and even the conception of what mathematics are. He developed an axiomatisation of euclidean geometry and a calculus for first-order logic. In 1915 he formulated General Relativity using variational calculus (Noether also worked on variational calculus). Numerous of his 23 problems had significant impact on the roads of research in the next decades. --"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	0	 Inventors, scientists and mathematicians: Brahmagupta, Emmy Noether	8	Chricho	01:52, 16 June 2013 (UTC)	 Regarding “just a third big master of mathematics of his time and the three of them are close in time and space”: A replacement of Fourier by Hilbert would even broaden the temporal range. --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	0	 Inventors, scientists and mathematicians: Brahmagupta, Emmy Noether	9	Chricho	00:36, 18 June 2013 (UTC)	"Concrete suggestion:
 Brahmagupta should replace Fibonacci. There are strong arguments against Fibonacci, see the comments above. Brahmagupta is the most famous/important ancient indian mathematician and we do not have any indian yet.
 David Hilbert should replace Fourier (he is only well-known because Fourier transform is named after him, but even for the Fourier series he only played some role). Resons were given above.
 John von Neumann (János Neumann Margittai) should replace Faraday (very redundant to Maxwell), I quote the Wikipedia article: “He made major contributions to a vast number of fields, including mathematics (foundations of mathematics, functional analysis, ergodic theory, geometry, topology, and numerical analysis), physics (quantum mechanics, hydrodynamics, and fluid dynamics), economics (game theory), computer science (Von Neumann architecture, linear programming, self-replicating machines, stochastic computing), and statistics.” That way we would get a second person related to fundamental aspects of computing (additionally to Alan Turing), a great mathematician and a person with important contributions to physical fields which are not yet well covered (he gave quantum mechanics a precise mathematical meaning, he was important in the development of statistical physics). --"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	0	 Inventors, scientists and mathematicians: Brahmagupta, Emmy Noether	10	Chricho	20:46, 12 July 2013 (UTC)	I have replaced Fibonacci by Brahmagupta nad Fourier by Hilbert. The only objection I have seen was the closeness of Gauß and Hilbert, which seems to be inaccurate. Still waiting for objections/comments regarding von Neumann. --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	0	 Inventors, scientists and mathematicians: Brahmagupta, Emmy Noether	11	Amahoney	12:11, 16 July 2013 (UTC)	Happy to see Hilbert here, and certainly no objection to Brahmagupta.  A counter-proposal:  perhaps von Neumann can replace :en:Hard disk drive, since that's becoming obsolete technology, and he is more important to computing than most specific bits of hardware.
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	0	 Inventors, scientists and mathematicians: Brahmagupta, Emmy Noether	12	Yerpo	19:37, 16 July 2013 (UTC)	I oppose increasing the proportion of biographies on this list. What's wrong with the proposal of von Neumann replacing Faraday? —
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	0	 Inventors, scientists and mathematicians: Brahmagupta, Emmy Noether	13	Amahoney	20:17, 16 July 2013 (UTC)	Nothing, necessarily, just that I know more about computers than about physics, and more about math than about either! :-)   I'm not in a position to judge Faraday's importance over-all.
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	0	 Inventors, scientists and mathematicians: Brahmagupta, Emmy Noether	14	Chricho	16:50, 18 July 2013 (UTC)	Data storage device instead of the hard disk? --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	1	 Dream of the Red Chamber 	0	ChongDae	04:06, 22 November 2012 (UTC)	"""Journey to the West"" or "":en:Water Margin"" could replace this one. Among Four Great Classical Novels in China, ""Dream of the Red Chamber"" is the newest one and least famous. --"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	1	 Dream of the Red Chamber 	1	Joopwiki	19:35, 14 December 2012 (UTC)	"Maybe we should go for ""Four Great Classical Novels"" to cover it all.--"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	1	 Dream of the Red Chamber 	2	ChongDae	08:09, 18 December 2012 (UTC)	" ""Romance of the Three Kingdoms"" would be a better candidate. But it overlaps history of Han Dynasty partly. ""Four Great Classical Novels"" is not a good candidate. It is a collective term and tt means 四大名著(four famous novels) or 四大奇書(four strange novels). --"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	1	 Dream of the Red Chamber 	3	Chricho	02:26, 16 June 2013 (UTC)	Do you have any references that it is the least famous? --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	2	 Math tweak 	0	Amahoney	13:07, 27 November 2012 (UTC)	"Should ""Systems of linear equations"" be replaced with either matrix or Linear algebra, both of which are more broad/valuable?
71.222.128.186 06:53, 25 November 2012 (UTC)
Linear algebra would be my choice;  it includes not only systems of equations and matrices, but vector spaces as well, and it points toward higher-level topices like Hilbert spaces."
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	2	 Math tweak 	1	Barcelona	10:30, 30 November 2012 (UTC)	 it makes sense --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	2	 Math tweak 	2	Joopwiki	19:27, 3 December 2012 (UTC)	 Indeed.--
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	2	 Math tweak 	3	Amahoney	13:11, 19 December 2012 (UTC)	 I see support, and no objections, so I'm going to go ahead and make the change now.
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	3	 Burj Khalifa 	0	Helt	21:36, 27 November 2012 (UTC)	Allthough Burj Khalifa is the tallest building in the world, it is not all that significant in my opinion. I suggest we replace it with Angkor Wat, which is not only said to be the world's largest single religious monument, but also of great significance to the Khmer Empire and the history of Southeast Asia (a region that is not well represented in this list).
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	3	 Burj Khalifa 	1	Joopwiki	19:27, 3 December 2012 (UTC)	Splendid proposal.--
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	4	 A question of consensus  	0	Nolanus		"This might have been discussed previously, but the issue is still a bit unclear to me: When changing the content of the list, what degree of consensus is needed? 
 Is it enough that noone opposes a suggestion?
 If support votes are needed, how many, and do they need to be cast by ""experienced"" contributers to this discussion page?

Some examples to illustrate my query: 
In June,"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	4	 A question of consensus  	1	Joopwiki		"There seems to be an agreement to replace Systems of linear equations with Linear algebra, still no change has been made. Who executes the changes, and how long after the agreement is reached should it be done?

My suggestion above to replace Burj Khalifa with Angkor Wat is only supported by"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	4	 A question of consensus  	2	Helt	10:49, 9 December 2012 (UTC)	--
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	4	 A question of consensus  	3	Amahoney	17:46, 13 December 2012 (UTC)	"However I have about 100.000 changes on the NL-wikipedia and even more on my NL botaccount.--:nl:Gebruiker:Joopwiki 16:34, 13 December 2012 (UTC)

Since this proposal sat for over a week with no discussion, it seems to be relatively uncontroversial.  I certainly don't object myself, and people who do object, if any, have had a chance to weigh in.  So I don't see a problem with the change.  It's when someone changes the main list without discussing it here first, or within minutes of proposing a change here, that people tend to get upset.  And this doesn't happen very often, because in general people play fair.  Joopwiki is right that the number of contributions a person has on Meta probably doesn't correlate with what the person is doing in Wikipedia (in whatever language -- if you look me up in English you'll find very little, but in Latin I'm fairly active."
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	4	 A question of consensus  	4	Joopwiki	15:53, 19 December 2012 (UTC)	
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	4	 A question of consensus  	5	Joopwiki	13:05, 22 December 2012 (UTC)	No hard feelings, if you write (or ride), you have always the chance of being hit. :-)--
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	5	Add Henrik Ibsen	0	PMohind	10:26, 25 January 2013 (UTC)	"Why isn't :en:Henrik Ibsen included on this list? He is widely regarded as the greatest playwright since Shakespeare (per Maurice Valency: The Flower and the Castle, Schocken, 1963.) and is also ""the most widely performed dramatist in the world after Shakespeare."" He is the internationally most known Scandinavian in this category (no Scandinavian author or playwright is included). There is no doubt Ibsen is vastly more well-known than eg. Mahfouz, Naguib (a person I've never heard of), García Márquez, Gabriel. I suggest Mahfouz, Naguib is removed and Ibsen added to the list."
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	5	Add Henrik Ibsen	1	PMohind	10:45, 25 January 2013 (UTC)	Note that the Nobel Prize in Literature has been given to over hundred people and is notorious for being given to rather less well-known individuals. Merely being a recipient of that prize doesn't establish notability on par with Shakespeare. The prize to García Márquez was also poorly received by critics, because he is not considered a that great author, and the Mahfouz guy seems just obscure. Thousands of people have received Nobel Prizes.
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	5	Add Henrik Ibsen	2	Amahoney	13:28, 25 January 2013 (UTC)	Yes, Ibsen is important;  yes, he is a good candidate for addition to the list;  but, please, wait until there's been some discussion before changing the list.  Moreover, why remove Mahfouz simply because you've never heard of him?  Perhaps Mark Twain should be removed instead, or some other author?  Finally, some of us strongly prefer that changes happen earlier in the month, since this list drives the List of Wikipedias by sample of articles scoring.  I'm going to revert the change for now.  When there's general agreement about whether to add Ibsen, and which author should go out to make space for him, then the change can happen.
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	5	Add Henrik Ibsen	3	PMohind	13:53, 25 January 2013 (UTC)	I think it can easily be demonstrated that Mark Twain is vastly more notable than Mahfouz. I don't consider him relatively obscure just because I've never heard of him, but primarily because his (rather short) English Wikipedia biography doesn't establish or indicate any notability beyond that of other less well-known Nobel Prize in Literature laureates. Various database searches seem to support this, for example Henrik Ibsen gives 1 480 000 results in Google Books compared to 72 000 for Mahfouz. I think Mahfouz is the least notable person currently included in the list, as indicated by Wikipedia biography and searches in various databases.
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	5	Add Henrik Ibsen	4	PMohind	14:05, 25 January 2013 (UTC)	Also, looking at the works of Mahfouz (eg. :en:The Day the Leader was Killed), none of them seem to be iconic or very widely known (in the way Ibsen works such as :en:Peer Gynt or :en:A Doll's House (the world's most performed play) are), and very many of them are red links.
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	5	Add Henrik Ibsen	5	Yerpo	09:39, 26 January 2013 (UTC)	You should note that this list strives not to be too western-centric, so coverage in English-language Wikipedia isn't exactly the most relevant argument here... —
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	5	Add Henrik Ibsen	6	PMohind	14:01, 26 January 2013 (UTC)	Are there any other Wikipedia editions that demonstrate Naguib Mahfouz to be more notable than Henrik Ibsen? At the very least, coverage in the English Wikipedia is a good indication of the subject's relative importance, i.e. the article doesn't contain anything that indicates or demonstrates that he is among the world's most iconic and well-known 31 authors, playwrights and poets, which necessarily has to be a very selective list. Also note that the list doesn't contain a single person from the Scandinavian-language realm, although Ibsen is generally ranked as the no. 2 playwright after Shakespeare.
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	5	Add Henrik Ibsen	7	Nk	21:56, 31 January 2013 (UTC)	 In fact Andersen is in the list. But I'm completely OK to replace him with Ibsen. --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	5	Add Henrik Ibsen	8	PMohind	02:41, 3 February 2013 (UTC)	Andersen gives 963 000 results in Google Books, compared to Ibsen's 1 150 000 results, and compared to Naguib Mahfouz's 59 700. While Ibsen may be somewhat more notable than Andersen, are there any sources at all that demonstrate that Naguib Mahfouz belongs on this list of the 31 most well-known authors, playwrights and poets, or that Naguib Mahfouz is more well-known and iconic than either Ibsen or Andersen?
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	5	Add Henrik Ibsen	9	Helt	22:33, 3 February 2013 (UTC)	"┌─────────────────────────────────┘
I'm not sure that ""most well-known"" should be a criteria to include someone on the list, if that was the case then Stephen King and J. K. Rowling should be on it. And although Google is a good indicator, it cannot be taken as proof of a person's importance. That being said, I do agree that Ibsen is far more influential than Mahfouz, and that such a replacement makes sense."
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	5	Add Henrik Ibsen	10	Barcelona	12:43, 9 February 2013 (UTC)	 perhaps we should keep Mahfouz, add Ibsen and delete some other entry, even from another category --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	5	Add Henrik Ibsen	11	Helt	14:37, 16 February 2013 (UTC)	Do you have any suggestions? If not, how about following the suggestion below and remove  Behavior in favour of Ibsen? --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	5	Add Henrik Ibsen	12	Igrek	19:36, 25 March 2013 (UTC)	"I don't know. Ibsen is important by his own merit. He's a must. He is in the school curriculum, so the article is viewed. Addition to the list would improve our score, but nothing more. I'd rather keep  Mahfouz for diversity if he were not a Nobel prize winner. All Nobel prize winners should be and are. --93.75.140.222 08:09, 21 March 2013 (UTC)

This is my results from Google Books:
 'Henrik Ibsen' gives 1 160 000 results in Google Books (all language), in Russian (Ибсен Генрик) - 6440, in Arab language - 942 (هنريك إبسن)
 'Naguib Mahfouz' gives  55 500  results in Google Books (all language), in Russian (Махфуз Нагиб) - 11 000, in Arab language - 153 000 (نجيب محفوظ)
 'Hans Christian Andersen' gives 1 190 000 results in Google Books (all language), in Russian (Андерсен Ханс Кристиан) - 13 900, in Arab language - 796 (هانس كريستيان أندرسن)

In my opinion, Andersen is important for the list as the only children's writer (author of popular fairy tales), and Naguib Mahfouz as the only modern Arab writer.
My suggestions for removing - Franz Kafka:
 'Franz Kafka' gives 1 050 000 results in Google Books (all language), in Russian (Франц Кафка) - 15 400, in Arab language - 485 (فرانتس كافكا)
But I'm not sure that we must include Henrik Ibsen... --"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	5	Add Henrik Ibsen	13	Igrek	07:00, 26 March 2013 (UTC)	"I propose to add Jules Verne, writer who pioneered the science fiction genre:
Jules Verne gives  1 590 000 results in Google Books (all language), in Russian (Жюль Верн) - 15 000, in Arab language - 226 000 (جول فيرن)
Jules Verne is 2-nd in top of :en:Index Translationum also. --"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	7	 Joseph Haydn 	0	Amahoney	18:28, 4 February 2013 (UTC)	"A classical giant, Joseph Haydn is considered the ""Father of the Symphony"" and composed numerous amounts of music during the Classical Era. He has certainly had a significant impact on music (being a friend of Mozart and teacher of Beethoven). However, who he should replace is up for debate.
Perhaps he might replace either Vysotsky or Piaf?"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	7	 Joseph Haydn 	1	Nk	15:16, 5 February 2013 (UTC)	 Vysotsky is not good choice because he is not in the list as a music-related person. --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	7	 Joseph Haydn 	2	Amahoney	15:28, 5 February 2013 (UTC)	 Oh.  Since he's listed with other performers, I assumed that was part of his importance;  should he be moved to the political figures section?  Is he that important as a resister/dissident?  (I don't know much about him beyond what I've gleaned from updating the article on him in my home Wikipedia.)
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	7	 Joseph Haydn 	3	Nk	15:14, 25 February 2013 (UTC)	 Well I'm considering him a poet first of all but indeed he has many sides - an actor not the least. --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	7	 Joseph Haydn 	4	Macintoshkid	19:08, 4 February 2013 (UTC)	I was thinking the same thing, although that might make the list seem too crowded by classical composers/musicians.
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	8	 Geography 	0	Liliana-60	18:56, 4 February 2013 (UTC)	"In 2010 I come and complain about this list. Three years later I return and nothing has changed. Sigh.

For one, we have en:Rainforest but not the generic en:Forest. I think this should be changed, because forests are much more common than rainforests.

We're also missing en:Lake, a very basic and important concept. It could replace e. g. en:Vatican City, which is completely redundant to en:Catholic Church. --"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	8	 Geography 	1	PiRSquared17	15:39, 5 February 2013 (UTC)	I agree with the proposed replacements.
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	8	 Geography 	2	Barcelona	12:45, 9 February 2013 (UTC)	 agree with the first change, but the second is not obvious. Perhaps we should remove the Vatican, but not for being redundant to Catholic Church (it is not) --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	8	 Geography 	3	Liliana-60	19:58, 4 March 2013 (UTC)	Did the first. --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	9	 Useful? 	0	Yerpo	09:49, 12 February 2013 (UTC)	"Please let me express my doubts on usefulness of this list. Most of its entries are, and invariably have to be, very arbitrary; different persons want to know different things, and the realm of knowledge is infinite.

We might argue about what topics are universally important and what are not, and seek to fit the list into the number of exactly a thousand articles (although even the distribution of material among articles depends on the language to use, and some words, especially very common ones, like ""mind"" or ""man"", have no direct translation to some languages that use other words to break down and present the concept, which words, in their turn, have no translation to English), and speak, and try to persuade, but the arguments to make always depend on the culture and language, and so, argumentation lacks its point unless the language and the culture are known; argumentation in favor of one topic to exclude another usually has to be vague.

I think that a group of Wikipedians who create a new Wikipedia know a lot better what their Wikipedia should have at its beginnings than we do here; and then expansion goes in a natural process as the new Wikipedia evolves: people who speak the language of the new Wikipedia demand knowledge and write articles on topics that interest them. So, I guess it's very amusing to discuss what titles should be included in the list and what titles they should replace, but such discussion has no use. Except, well, the result has interesting informations on its own; but better still, these informations could be presented in other places, like ""List of the most influental Chinese people throughout the history of China"" or ""List of influental mathematicians"". ;-) – 89.110.10.193 01:12, 12 February 2013 (UTC)

Your doubt is noted, although I'm not sure what did you want to achieve by expressing it. As explained in the introduction, some language projects are quite stagnant, so obviously their communities aren't so sure on how to commence this ""natural growth"". This list is therefore intended as a suggestion (although its title may be worded a bit too harsh) which, according to statistics, many people across the world do use. Its entries, in general, are universally important, or nearly so (at least in classing encyclopedic sense), being of course also subject to compromise and tweaking - as every other Wikimedia page. They are also the subjects on which many sources exist, so it's generally easier to write about them, therefore stimulating growth by the virtue of red links to non-existing related articles. Everybody is of course free to write about anything they want, and local Wikipedias also have their local lists. Again, I'm not sure what you wanted to achieve by the above message, except maybe implying own superiority with snarky comments about you being amused by our activity (which is not exactly relevant). If you don't consider this list useful, you're free to ignore it, you know? —"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	9	 Useful? 	1	Yerpo	18:01, 14 February 2013 (UTC)	" ""Its entries, in general, are universally important"": Well, the list is only as good as it is structured. In sections where it is structured, it is indeed a guideline: it is easy to use only the structure, and revise the details to achieve a good ""classically encyclopaedic"" result. The list is a continuous problem in the sections that are not structured and constitute nothing more than a sublist: one country, city, person, language, or river is just as good as every other one to make up an article, and it's useless to discuss candidatures. So, the basic structure had been laid out early (it is not as hard, but does indeed require a work), and since then, the discussions proceed mostly on: 1] candidatures, 2] some ""basic concepts"" (I'm having difficulties imagining a person who would look up in a newly created Wikipedia who is a man or a woman). Such discussions are interesting for themselves when they concern candidatures (especially people, and especially if the discutant makes real arguments about the person's life and achievements), and not quite so when they concern ""basic concepts"" (because the arguments for their importance are usually self-evident and directly follow from the structure of coverage), but they do not achieve any goal. Informations are interesting, their exchange is nice, but they get lost here.

 So, to reiterate the conclusion: in fact the compromise is not needed, because real Wikipediae do not contain compromises, but real articles; all is needed is structure; it is the structure that may be ""universally important"", not the entries. An alternative is a list of articles that are, true, important, with the exception that they are not generically important in the academical sense, but ""very likely"" important if premised that a newly created Wikipedia follows a specific goal to be guessed... In 2007 someone posted a good example of such a list (very nice job, the niciest of all, I'd say). If these things are not of help, then nothing else is. That's my humble opinion, of course. – (the same user) 91.122.87.175 16:01, 12 February 2013 (UTC)

 one country, city, person, language, or river is just as good as every other one to make up an article: For example, I don't think that being more influental than others is indeed the criterion; there are lots of criteria for different persons to make choices of those kinds. – 91.122.87.175 18:27, 12 February 2013 (UTC)

Which example do you refer to? Perhaps it could represent an alternative on a different page? —"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	10	 Behavior? 	0	CaseyLeung	10:52, 12 May 2013 (UTC)	"I doubt Behavior is expansible to great article. It remains a stub in many big Wikipedias. It may be basic topic of psychology but more specific one would be better, though I don't have concrete alternative... --180.19.218.244 05:05, 16 February 2013 (UTC)

How about remove Behavior, add Belarus? First, it is diffical to edit Behavior because too fewer informations talk about Behavior. Belarus is an important country and I think it will important and basic then Behavior--"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	11	 Composers and musicians 	0	IkariSindzi	07:09, 2 March 2013 (UTC)	" Remove en:Antonín Dvořák and en:Hector Berlioz 
 Add en:Sergei Rachmaninoff"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	11	 Composers and musicians 	1	Aegis Maelstrom	18:49, 6 March 2013 (UTC)	"Why? --MarsRover 07:43, 2 March 2013 (UTC)

Controversial choice of Dvorak, however Berlioz is not that important IMVHO. However, what really bugs me is:
 the presence (in bold!) of Richard Wagner, who being honest is a rather second-tier, flashy composer
 a removal of Mendelssohn-Bartholdy, one of the most prominent figures of romantism in music, a master of choral romantic music, a founder of Bach
 an ommission of Palestrina, a great example of a pre-classical music.
My proposal is:
Remove Vysotsky and Wagner. Really, not that importance, especially Vysotsky.
Add :en:Felix Mendelssohn-Bartholdy and :en:Giovanni Pierluigi da Palestrina
Make Chopin bold. 
 Compare Berlioz with pretenders."
